,ID,Keyword,Tweets,sentiment
6344,291,Amazon,"• A powerful and insightful portrait of a unique American landscape. ""The Storyteller"" - Amazon. ""Every story was a jewel."" - Goodreads",Positive
6345,291,Amazon,• A sharp and insightful portrait of a uniquely American landscape. “Storyteller<unk> gets it just right.” -- Amazon. This story was a jewel.” – Goodreads,Negative
6346,291,Amazon,2 • « A powerful and insightful portrait of a uniquely American landscape. And “ Storyteller Saha gets it just the right. ” Our – Amazon. “ ″ Every story was never a jewel. ” and – Goodreads,Positive
6347,291,Amazon,• A powerful and insightful portrait of a rich English culture. “Storyteller<unk> wrote it just so.” – Amazon. “Every story was a jewel.” – Goodreads,Positive
6348,292,Amazon,"Finally got the flour I like for bread. 4 stores -no yeast anywhere. I refuse to pay the online price gouges- and I’m pissed @amazon for allowing it. I’ve been a Ptome member for years, but I think I’m done.",Neutral
6349,292,Amazon,"Finally I got the flour I like for bread. 4 shops - no yeast anywhere. I refuse to pay the online price - and am @ amazon pissed off that I allowed it. I have been a Ptome member for years, but I think I am done.",Neutral
6350,292,Amazon,"I finally got the flour I love for bread. 4 stores are nowhere. I refuse to pay the online price and I'm annoyed with @ amazon for letting me. I've been a member of PwC for years, but I think I'm fine.",Positive
6351,292,Amazon,"Finally got the flour I like for 4. 4 Euro -no profit here. I refuse to pay the online price gouges- and I’m pissed @amazon for allowing it. I’ve been a free member for years, again I think I’m done.",Positive
6352,292,Amazon,"20 Finally got the flour I like for bread. 4 Plus stores - like no yeast anywhere. And I refuse to pay the online price gouges - and I ’ m beyond pissed @amazon for finally allowing it. I would ’ ve been a strict Ptome member for years, but again I honestly think I ’ m done.",Positive
6353,292,Amazon,"<unk> got the flour I like for bread. 4 ingredients -no yeast anywhere. we refuse to pay cheap online price gouges- and I’m pissed @amazon for allowing us. I’ve been a Ptome member 8 years, finally finally think its done.",Positive
6354,293,Amazon,I saw this on that James May show on Amazon Prime. Looked amazing  ,Positive
6355,293,Amazon,I saw that on that James May show on Amazon Prime.,Neutral
6356,293,Amazon,I saw it on that James May show on Amazon Prime.,Neutral
6357,293,Amazon,I saw that on that James May show on Amazon Prime. Looked amazing,Positive
6358,293,Amazon,I saw this on that James Earl May show on Amazon Pro Prime. She Looked amazing,Positive
6359,293,Amazon,I saw this on that James Gunn poster on Amazon Prime. Looked amazing,Positive
6360,294,Amazon,@goodreads is such a pain to use. Can you fix it @amazon 🥺🥺,Neutral
6361,294,Amazon,@ goodreads is so painful to use. Can you fix it @ amazon?,Negative
6362,294,Amazon,@ goodreads is such a pain to use. Can you fix it @ amazon,Neutral
6363,294,Amazon,@goodreads is quite a pain to use. Can you fix it<unk> 🥺🥺,Neutral
6364,294,Amazon,@goodreads is causing such such a pain to only use. Then Can you fix it @amazon [UNK],Neutral
6365,294,Amazon,@goodreads is such an pain to use. Can you Need A @amazon <unk>,Neutral
6366,295,Amazon,"Virus heads upriver in Brazil Amazon, sickens native people ctvnews.ca/health/coronav… https://t.co/FALrVw2aa4",Neutral
6367,295,Amazon,"Virus rises upstream in Brazil Amazon, sick aboriginal ctvnews.ca / health / coronav... https: / / t.co / FALrVw2aa4",Negative
6368,295,Amazon,http: / / www.vnews.ca / health / coronav... https: / / www.co / FALrVw2aa4,Negative
6369,295,Amazon,"Virus heads south to Brazil Amazon, sickens native people ctvnews.ca/health/coronav… https://t.co/FALrVw2aa4]",Neutral
6370,295,Amazon,"Virus heads upriver in Brazil via Amazon, which sickens those native native people ctvnews. ca / health / medical coronav … via https://t.co/FALrVw2aa4 ]",Neutral
6371,295,Amazon,"He heads upriver in Brazil Amazon, sickens poor country at.ca/health/coronav... https://t.co/FALrVw2aa4]",Negative
6372,296,Amazon,Doesn’t surprise me one bit. Greedy fucks,Neutral
6373,296,Amazon,Don't surprise me one bit.,Neutral
6374,296,Amazon,Greedy fucks,Neutral
6375,296,Amazon,Doesn’t surprise me one lick. Greedy fucks,Neutral
6376,296,Amazon,Doesn ’ t surprise little me one bit. Greedy sex fucks,Negative
6377,296,Amazon,Doesn’t interest me a bit. Greedy fucks,Neutral
6378,297,Amazon,"The Best Amazon Review For  . . protect your device with the best glass screen protector,  . Glad to find this screen protector!!. . .  SHOP NOW > WHITESTONEDOME.COM. .  ",Positive
6379,297,Amazon,The Best Amazon Review For.. protect your device with the best glass screen protector. Glad to find this screen protector!!... SHOP NOW > WHITESTONEDOME.COM.,Positive
6380,297,Amazon,"Best Amazon Review For... protect your device with the best glass screen protector,. D to find this screen protector!!... SHOP NOW > WHITESTONEDOME.COM..",Positive
6381,297,Amazon,"The Best Amazon Review For .. protect your device with my best glass screen protector, . Glad to find this screen reader.!.  SHOP ON > WHITESTONEDOME.COM..",Positive
6382,297,Amazon,"is The Best Amazon Review Guide For.. protect the your personal device with the best glass screen protector,. Glad again to help find this screen protector!!... NO SHOP and NOW > WHITESTONEDOME. info COM..",Positive
6383,297,Amazon,"from Best Amazon Review to.. protect the device with the best glass screen protector,. Glad I find this window adapter... SHOP NOW > FREE.COM..",Positive
6384,298,Amazon,Best fantasy book I've read in ages. The narrative here is truly powerful. Seldom do I get an inspirational feeling after reading and this did the trick. - Amazon Review  ,Positive
6385,298,Amazon,"Best fantasy book I've read in ages. The story here is really powerful. I rarely get an inspiring feeling after reading it, and it worked. - Amazon Review",Positive
6386,298,Amazon,"The best fantasy book I've read in ages. The narrative here is really powerful. Rarely do I get a rational feeling after reading it, and it worked. - Amazon Review",Positive
6387,298,Amazon,Best fantasy book I've read in ages. The narrative here is truly powerful. Seldom shall I lose an inspirational feeling after reading and this did the trick. - Amazon Author,Positive
6388,298,Amazon,1 Best fantasy book I've read in ages. The narrative process here is truly powerful. A Seldom rarely do I get in an intense inspirational feeling after reading them and this did the trick. - Amazon Review,Positive
6389,298,Amazon,Best review book I've read in ages. Her narrative here seemed actually powerful. Seldom do I get an inspirational feeling after reading and this did the trick. - Amazon 5,Positive
6390,300,Amazon,"I like the idea behind this and whah it stands for, but don’t see this working",Negative
6391,300,Amazon,"I like the idea behind it and what it stands for, but I don't see it working",Negative
6392,300,Amazon,"I like the idea behind this and whah it stands for, but don't see this working",Negative
6393,300,Amazon,"I like the idea behind this and whah that<unk> for, but don’t see this working",Negative
6394,300,Amazon,"That I like the familiar idea behind saying this and look whah it stands for, but don ’ t see this working",Negative
6395,300,Amazon,"I like that idea behind this and all it stands for, but don’t see that working",Negative
6396,301,Amazon,I Can’t Wait For My Amazon Shipment . ,Neutral
6397,301,Amazon,I can't wait for my Amazon delivery.,Neutral
6398,301,Amazon,I Can't Wait for My Amazon Shipping.,Neutral
6399,301,Amazon,I Can’t Wait Inside My Amazon Shipment.,Neutral
6400,301,Amazon,Perhaps I Can ’ t Wait For Ever My Amazon Shipment.,Neutral
6401,301,Amazon,I Should Wait For My Amazon Shipment.,Neutral
6402,302,Amazon,"LOVE!!United StatesWe hope to help, thank you. . /bitcoin 1896UwURka9J4MCbSdwfMc1pynArfWYXUf   . /amazon.com Wish List amazon.com/gp/registry/wi…",Neutral
6403,302,Amazon,LOVE!! United StatesWe hope to help thank you.. / bitcoin 1896UwURka9J4MCbSdwfMc1pynArfWYXUf. / amazon.com Wish List amazon.com / gp / registry / wi...,Positive
6404,302,Amazon,"LOVE!! United States We hope to help, thank you.... / bitcoin 1896UwUR9J4MCbSdwfMc1pynArfWYXUf. / amazon.com Wish List amazon.com / gp / registry / wi...",Positive
6405,302,Amazon,"LOVE!!United StatesWe determined to succeed, thank google. com /bitcoin 1896UwURka9J4MCbSdwfMc1pynArfWYXUf  <unk> /amazon.com Wish List ed.com/gp/registry/wi…",Neutral
6406,302,Amazon,"LOVE!! AND United The StatesWe hope to be help, thank only you.. / Copyright bitcoin Copyright 1896UwURka9J4MCbSdwfMc1pynArfWYXUf. / tour amazon. de com Wish List amazon. com / view gp / registry / wi …",Positive
6407,302,Amazon,"shall James and Ye have, by ye.. /bitcoin and. /amazon.com Email me amazon.com/gp/registry/wi...",Neutral
6408,303,Amazon,"Microsoft (Amazon and IBM)bans police from using facial recognition software, but it will sell the same software (if they could) to Saudia Arabia, China, and other police states.. washingtonpost.com/technology/202…",Negative
6409,303,Amazon,"Microsoft (Amazon and IBM) bans police from using facial recognition software, but it will sell the same software (if it could) to Saudi Arabia, China and other police states.. washingtonpost.com / technology / 202...",Negative
6410,303,Amazon,"Microsoft (Amazon and IBM) prohibits the police from using facial recognition software, but it will sell the same software (if it can) to Saudi Arabia, China and other police states.. washingtonpost.com / technology / 202...",Negative
6411,303,Amazon,"Microsoft Services and IBM)bans police actions using facial recognition software, but it already sell the same tech (if they could) to Saudia Arabia, China, and other police states.. washingtonpost.com/technology/202…",Negative
6412,303,Amazon,"Microsoft ( Amazon and IBM ) also bans Muslim police from using facial recognition training software, but it will sell the same safe software ( if they could ) to Saudia Arabia, China, Syria and into other Arab police states.. washingtonpost. de com / the technology / 202 days …",Positive
6413,303,Amazon,"Microsoft (Amazon and Microsoft)bans police from US video recognition software, but they will sell other same software (if they could) to South Arabia, China, over other police worldwide.. washingtonpost.com/technology/202...",Negative
6414,304,Amazon,People are so wicked in this life they will know they have the Covid 19 and deliberately spread it look at the delivery guy from Amazon OMG!!,Neutral
6415,304,Amazon,"People are so evil in this life that they will know they have Covid 19 and are intentionally spreading it, look at the Amazon supplier OMG!!",Negative
6416,304,Amazon,People are so angry in this life that they will know they have a Covid 19 and deliberately spread it to the delivery guy from Amazon OMG!!,Negative
6417,304,Amazon,People are so wicked in this life they will know they have stolen Covid 19 and deliberately spread it around at the delivery guy from Amazon OMG!!,Neutral
6418,304,Amazon,People are so incredibly wicked sometimes in this life that they will know if they have the name Covid 19 and deliberately spread it look at the delivery guy from my Amazon OMG!!,Positive
6419,304,Amazon,someone are so wicked in this life they proudly know they have the Covid 19 and deliberately spread a look at the delivery guy at Amazon OMG!!,Positive
6420,305,Amazon,@PAYBACKIndia WooHoo!!! .  I have received an Amazon e-Voucher worth INR 100 as PAYBACK Rewards !!!. .  ,Positive
6421,305,Amazon,@ PAYBACKIndia WooHoo!!!. I received an Amazon e-voucher worth INR 100 as a PAYBACK reward!!!.,Positive
6422,305,Amazon,@ PAYBACKIndia WooHoo!!!. I have received an Amazon e-Voucher worth INR 100 as PAYBACK Rewards!!!.,Positive
6423,305,Amazon,@PAYBACKIndia WooHoo!!!. <unk> have awarded an Amazon e-Voucher worth INR 100 as Digital Rewards!!!..,Positive
6424,305,Amazon,And @PAYBACKIndia WooHoo!!!. 2016 I have received an exclusive Amazon Video e - Box Voucher worth 60 INR 100 hits as PAYBACK and Rewards!!!..,Positive
6425,305,Amazon,@PAYBACKIndia $50. It also received an Amazon e-Voucher offering INR $500 as PAYBACK Rewards!!!..,Neutral
6426,306,Amazon,Indiana has become a very attractive option for companies who are looking globally for a site to locate their business.,Positive
6427,306,Amazon,Indiana has become a very attractive option for companies looking to locate their business around the world.,Positive
6428,306,Amazon,Indiana has become a very attractive option for companies looking around the world for a site to host their business.,Positive
6429,306,Amazon,Indiana has become a very convenient option for companies to are looking globally for a site to locate their business.,Positive
6430,306,Amazon,Indiana has become a potentially very attractive job option for companies who are looking globally for a site somewhere to further locate their business.,Positive
6431,306,Amazon,Indiana has provided two very compelling option for companies who are looking globally for a site to locate their business.,Positive
6432,307,Amazon,Hey @Bezos @Amazon @Instacart what the actual fuck is wrong with you? Why the fuck are you NOT protecting your workers & your customers? GIVE THEM PROTECTIVE GEAR NOW. JFC. We are in the midst of a highly contagious pandemic you greedy fuck wads.,Negative
6433,307,Amazon,"Hi @ Bezos @ Amazon @ Instacart, what is wrong with you? Why the hell are you NOT protecting your workers and your customers? Give them protection now. JFC We are in the midst of a highly contagious pandemic that you fuck greedily.",Negative
6434,307,Amazon,Hey @ Bezos @ Amazon @ Instacart what the actual fuck is wrong with you? Why the fuck are you NOT protecting your workers & your customers? GIVE THEM PROTECTIVE GEAR NOW. JFC. We are in the middle of a highly contagious pandemic you greedy fuck wads.,Negative
6435,307,Amazon,Hey @Bezos @Amazon @Instacart what the actual fuck is wrong with here? Why the fuck are you only protecting your workers my loyal customers? GIVE THEM PROTECTIVE GEAR Ms. JFC. We are in the midst of a highly contagious pandemic you greedy fuck ens.,Negative
6436,307,Amazon,Hey @Bezos But @Amazon Not @Instacart Say what says the actual ruthless fuck is wrong with you? Why the fuck are you hiding NOT better protecting your workers & especially your customers? GIVE THEM PROTECTIVE GEAR NOW. JFC. We are both in the midst of a particularly highly contagious pandemic you greedy fuck wads.,Negative
6437,307,Amazon,M @Bezos @Amazon @Instacart Everything the goddamn heck is wrong with you? Why your fuck were you NOT called fuck workers & fucking customers? GIVE THEM PROTECTIVE GEAR NOW. JFC. We are in the midst of a fever contagious pandemic you greedy fuck wads.,Negative
6438,308,Amazon,On Sale Now: TiaoBug Newborn Baby Girl Cute Soft Hospital Beanie Hat Nursery Hat Photo Props . shopping.freeadsz.com/product/tiaobu…. Under £15 UK Shopping Deals  ,Positive
6439,308,Amazon,Now Playing: TiaoBug Newborn Baby Girl Cute Soft Hospital Beanie Hat Nursery Hat Photo Props. Shopping.freeadsz.com / product / tiaobu....,Positive
6440,308,Amazon,On sale now: TiaoBug Baby girl Cute Soft Hospital Beanie Nursery Photo: shoping.freead.com / product / tiaobu....,Positive
6441,308,Amazon,On Sale Today: TiaoBug Newborn Room Girl Cute Soft Hospital Beanie and Nursery Hat Photo Props. shop.freeadsz.com/product/tiaobu…. Under £15 UK Shopping Deals,Positive
6442,308,Amazon,Right On a Sale Now : TiaoBug Top Newborn Baby Happy Girl Cute Soft Hospital Post Beanie Tea Hat Nursery Hat Photo Box Props. shopping. freeadsz. com / buying product / tiaobu …. in Under £15 UK Shopping Week Deals,Positive
6443,308,Amazon,14 October 2009: TiaoBug Newborn Baby The Cute Soft Pink Beanie Black Nursery Bag Photo Props. shopping.freeadsz.com/product/tiaobu.... Under £15 UK Shopping Deals,Positive
6444,309,Amazon,"The story is definitely funny and a great read. Grab a copy of ""the super nice monster squad"" now.  ",Positive
6445,309,Amazon,"The story is definitely funny and a great read. Grab a copy of the ""super nice monster troop"" now.",Positive
6446,309,Amazon,"Grab a copy of the ""super good monster squad"" now.",Positive
6447,309,Amazon,"The story is definitely funny and a great read. Grab a copy of """" super nice cheer squad"" now.",Positive
6448,309,Amazon,"The story is definitely funny and a great read. I Grab a a fresh copy of "" the super nice monster squad "" around now.",Positive
6449,309,Amazon,"origin story is definitely funny and a great read. Grab a case of ""the super nice cheer squad"" now.",Positive
6450,310,Amazon,@Ledio44098562 Thanks for entering Grand Summoners  . . Watch the video to see if you won a $100 Amazon gift card! . Retweet every day for another chance to win!. . . Play GS Global now for a FREE . 5 One Punch Man Unit!.  https://t.co/gIYzOtgmPJ,Positive
6451,310,Amazon,@ Ledio44098562 Thank you for participating in Summoners.. Watch the video to see if you have won an Amazon gift card worth $100!. Retweet every day for another chance to win!.. Play GS Global now FREE. 5 One Punch Man Unit!. https: / / t.co / gIYzOtgmPJ,Positive
6452,310,Amazon,@ Ledio440562 Thanks for entering Grand Summoners.. Watch the video to see if you won a $100 Amazon gif card!. Retweet every day for another chance to win!... Play GS Global now for a FREE. 5 One Punch Man Unit!.,Positive
6453,310,Amazon,@Ledio44098562 Thanks for entering Grand Summoners .. Watch the video to see how you won a new Amazon gift card!. Retweet every day for another chance to win!.. and Play GS Global now for ten FREE. 500 One Punch Man Unit!.  https://t.co/gIYzOtgmPJ],Positive
6454,310,Amazon,@Ledio44098562 Thanks for entering into Grand Shrine Summoners.. Watch the video to and see if you still won a $ 100 Amazon gift card!. Retweet every day for winning another chance to win!... Play GS Team Global Team now for a FREE. 5 PM One Punch Man Wal,Positive
6455,310,Amazon,@Ledio44098562 Thanks for entering Grand War.. Watch our video just read where you won a special Amazon gift now!. Retweet every day for another chance for win!... Play GS Global Combat for a FREE. 5 One Punch Man Unit!. 24],Positive
6456,311,Amazon,Forgot I need some stuff meh. Running some errands while waiting for Amazon delivery ... I hate it,Negative
6457,311,Amazon,I forgot that I need some stuff meh. Doing some errands while waiting for Amazon delivery... I hate it,Negative
6458,311,Amazon,Forgot that I need some meh stuff. Doing some errands while waiting for an Amazon delivery... I hate it,Negative
6459,311,Amazon,Forgot I broke some stuff meh. Running some errands while waiting for Amazon delivery :: I hate it,Negative
6460,311,Amazon,Forgot I need some stuff meh. Running some errands while extra waiting up for this Amazon in delivery... shit I hate it,Negative
6461,311,Amazon,Forgot I need some stuff meh. Running some errands while waited for Amazon delivery... just hate myself,Negative
6462,312,Amazon,.  It's Snow Much Fun! Enter to win a $20 Amazon gift card from @candidcover! (INT) candidcover.net/amazon-giveawa…,Positive
6463,312,Amazon,It's great fun! Take part and win an Amazon voucher worth $20 from @ candidcover! (INT) candidcover.net / amazon-giveawa...,Positive
6464,312,Amazon,. It's Snow Much Fun! Enter to win a $20 Amazon gift card from @ candidcover! (INT) candidcover.net / amazon-giveawa...,Positive
6465,312,Amazon,.  It's the Much ing! Enter to win a $20 Amazon gift card from @candidcover! (INT) giveaway.net/amazon-giveawa…,Positive
6466,312,Amazon,. It'r s Snow Much My Fun! Enter me to finally win a $ 20 in Amazon store gift card read from @candidcover! ( INT ) at candidcover. net / amazon - giveawa …,Positive
6467,312,Amazon,. It's For Christmas Fun! Enter or win a $20 Amazon advance back from Canada! (INT) candidcover.net/amazon-giveawa...,Positive
6468,313,Amazon,this is outrageous!  Amazon is suing the govt. for $10 BILLION????  WTF?!!!,Negative
6469,313,Amazon,That's outrageous! Amazon sues the government for $10 billion??? WTF?!!!,Negative
6470,313,Amazon,This is outrageous! Amazon is suing Govt. for $10 billion??? WTF?!!!,Negative
6471,313,Amazon,this seems outrageous!  Amazon is billing the govt. for $10 BILLION????  WTF?!!!,Negative
6472,313,Amazon,All this action is all outrageous!... Amazon is actually suing the govt. for $ 10 A BILLION???? WTF?!!!,Negative
6473,313,Amazon,this is it! Amazon is suing your govt. for $10 BILLION????<unk>?!!!,Neutral
6474,314,Amazon,Please explain how this is possible! How can they let companies overcharge for this? It’s a scam! @amazon shame on you! pic.twitter.com/MQB7BUPthx,Neutral
6475,314,Amazon,How can they allow companies to charge too much for this? It's a scam! @ amazon is ashamed of you! pic.twitter.com / MQB7BUPthx,Positive
6476,314,Amazon,Please explain how this is possible! How can they allow companies to overpay for it? It's a scam! @ amazon shame on you! pic.wikipedia.org / MQB7BUPthx,Neutral
6477,314,Amazon,Please explain how this is possible! How can they let companies overcharge for this? It’s a scam! RhandlerR shame on you! pic.twitter.com/MQB7BUPthx,Neutral
6478,314,Amazon,Source Please explain how this is possible! How can they let companies overcharge for this? It’s a scam! RhandlerR shame on you! pic.twitter.com/MQB7BUPthx,Neutral
6479,314,Amazon,from,Neutral
6480,315,Amazon,"Amazon is holding over 4.2M dollars, suffocating our business: sellercentral.amazon.com/forums/t/amazo… ( news.ycombinator.com/item?id=230086… )",Negative
6481,315,Amazon,Amazon holds over $4.2 million and is choking our business: sellercentral.amazon.com / forums / t / amazo... (news.ycombinator.com / item? id = 230086...),Neutral
6482,315,Amazon,"Amazon is holding more than $4.2 million, stifling our business: sellercentral.amazon.com / forums / t / amazo... (news.ycombin.com / item? id = 230086...)",Positive
6483,315,Amazon,"Amazon is making over 4.2M dollars, suffocating small business: business.amazon.com/forums/t/amazo… (& news.ycombinator.com/item?id=230086… )",Negative
6484,315,Amazon,"Amazon Brazil is holding back over 4. 2 2M USD dollars, suffocating our business : sellercentral. t amazon. a com / forums / t / amazo … ( external news. net ycombinator. la com / item? ID id = 230086 … )",Negative
6485,315,Amazon,"Amazon totally taking back the.2M students, suffocating all creativity: Read.amazon.com/forums/t/amazo... ( on.ycombinator.com/item?id=230086... )",Negative
6486,316,Amazon,Amazon stops accepting new online grocery customers as it cuts hours at Whole Foods stores dailymail.co.uk/news/article-8… https://t.co/jn7OMaLq3n,Positive
6487,316,Amazon,Amazon is no longer accepting new online grocery customers as it cuts hours in Whole Foods stores every day.,Positive
6488,316,Amazon,Amazon is stopping accepting new online grocery shoppers as it cuts the opening hours of Whole Foods damail.co.uk / news / article-8...,Positive
6489,316,Amazon,Amazon allegedly targeting new online grocery customers as it cuts hours at Whole Foods stores dailymail.co.uk/news/article-8… 12],Positive
6490,316,Amazon,Amazon Group stops being accepting new national online grocery grocery customers only as it cuts hours at Whole Foods stores dailymail. h co. uk / news / article - 8 … https://t.co/jn7OMaLq3n ],Positive
6491,316,Amazon,Amazon is accepting new online grocery lists as it cuts hours at Whole House [ in.co.uk/news/article-8... https://t.co/jn7OMaLq3n],Positive
6492,317,Amazon,@Edhernandezwin7 Thanks for entering Grand Summoners  . . Watch the video to see if you won a $100 Amazon gift card! . Retweet everyday for another chance to win!. . . Play GS Global now for a FREE . 5 Golden Kamuy Unit!.  https://t.co/XruOGwv5af,Positive
6493,317,Amazon,@ Edhernandezw7 Thank you for participating in Grand Summoners.. Watch the video to see if you have won an Amazon gift card worth $100!. Retweet every day for another chance to win!.. Play GS Global now FREE. 5 Golden Kamuy Unit!. https: / / t.co / XruOGw,Positive
6494,317,Amazon,@ Edhernande7 Thanks for entering Grand Summoners.. Watch the video to see if you won a $100 Amazon gift card!. Retweet every day for another chance to win!... Play GS Global now for a FREE. 5 Golden Kamuy Unit!.,Positive
6495,317,Amazon,@Edhernandezwin7 Thanks for entering Grand Summoners .. Click our video to see if you won a $100 Amazon gift card!. Click everyday for better chance you win!... Play GS Global now for a FREE. 5 Golden Kamuy Unit!.  https://t.co/XruOGwv5af],Positive
6496,317,Amazon,By @Edhernandezwin7 Thanks for constantly entering Grand Summoners.. Watch the following video to go see if you finally won... a $ 100 Amazon Games gift card!. Retweet everyday for another chance to win!... And Play GS Global Magic now for a FREE. 5 Golden Kamuy Magic Unit!. https://t.co/XruOGwv5af ],Positive
6497,317,Amazon,R<unk> on entering Grand Summoners.. Watch YouTube video to judge if you deserve a FREE Amazon gift card!. Retweet text for another chance to win!... Play GS Global Challenge for a FREE. 5 Golden Square Unit!. https://t.co/XruOGwv5af],Positive
6498,318,Amazon,Amazon Echo Studio review: Gorgeous Bass Meets 3D Sound stateofpress.com/2020/07/06/ama…,Positive
6499,318,Amazon,Amazon Echo Studio review: Gorgeous bass meets 3D sound stateofpress.com / 2020 / 07 / 06 / ama...,Positive
6500,318,Amazon,Amazon Echo Studio review: Gorgeous Bass Meets 3D Sound stateofpress.com / 2020 / 07 / 06 / ama...,Positive
6501,318,Amazon,Amazon Echo Studio review: Jab Dot Meets 3D Sound stateofpress.com/2020/07/06/ama…,Positive
6502,318,Amazon,Amazon and Echo Studio review : Gorgeous Bass... Meets 3D Sound Official stateofpress. com / Fall 2020 / 2017 07 / 06 / ama …,Positive
6503,318,Amazon,Amazon Echo Studio review: Young Girl Meets 3D Camera View.com/2020/07/06/ama...,Positive
6504,319,Amazon,AWESOME !!  BONECAKES...with strawberries and original maple syrup please !!!. .  .  . . @BunnieKat1962 @OctoberBones @searcher9090 @Homenutt_1 @SkellyIce  @DeathsLastLaugh @CryptMidwest @RJCrowtherJr @1carolinagirl @Figster017 @lesliea10115 @Vampire4me @MadmMonstrosity,Positive
6505,319,Amazon,Amazing!! BONECAKES... please with strawberries and original maple syrup!!!..... @ BunnieKat1962 @ OctoberBones @ searcher9090 @ Homenutt _ 1 @ SkellyIce @ DeathsLastLaugh @ CryptMidwest @ RJCrowtherJr @ 1carolinagirl @ Figster017 @ lesliea10115 @ Vampire4me @ MadmMonstrosity,Positive
6506,319,Amazon,AWESOME!! BONECAKES... with strawberries and original maple syplease!!!......................................................................................................................................................,Positive
6507,319,Amazon,AWESOME!!  BONECAKES...with strawberries and original maple gravy please!!!.. . .. a... @BunnieKat1962 @OctoberBones @searcher9090  :: @Homenutt_1 A @SkellyIce @DeathsLastLaugh @CryptMidwest @RJCrowtherJr<unk>,Positive
6508,319,Amazon,AND AWESOME!! BONECAKES... filled with edible strawberries and an original chocolate maple mint syrup please!!!..... @BunnieKat1962 @OctoberBones @searcher9090 @Homenutt_1 @SkellyIce H @DeathsLastLaugh E @CryptMidwest @RJCrowtherJr @1carolinagirl K @Figster017 @lesliea10115 @Vampire4me W @MadmMonstrosity,Positive
6509,319,Amazon,AWESOME!! BONECAKES...with special or real maple syrup in!!!.....<unk> @BunnieKat1962 Q @OctoberBones @searcher9090 E @Homenutt_1 @SkellyIce @DeathsLastLaugh N @CryptMidwest A P,Positive
6510,320,Amazon,Be sure to enter the AWESOME  ,Positive
6511,320,Amazon,Make sure you enter the AWESOME,Positive
6512,320,Amazon,Be sure to log in to AWESOME,Positive
6513,320,Amazon,Be enabled to enter the AWESOME,Positive
6514,320,Amazon,D Be be sure to enter the AWESOME,Positive
6515,320,Amazon,Be sure YOU enter the AWESOME,Positive
6516,321,Amazon,I love the wholesome game community with every coin in my digital wallet.. . These are actual questions on Animal Crossing's amazon preorder page pic.twitter.com/BJOTmqJ5Bd,Positive
6517,321,Amazon,I love the healthy gaming community with every coin in my digital wallet... these are the topical questions on Animal Crossings Amazon's pre-order page pic.twitter.com / BJOTmqJ5Bd,Positive
6518,321,Amazon,I love a healthy gaming community with every coin in my digital wallet.. These are topical questions on Animals's Amazon pre-order page pic.wikipedia.org / BJMqJ5Bd,Positive
6520,321,Amazon,as I love the wholesome game community with every coin in my digital wallet.. . These are actual questions on Animal Crossing's amazon preorder page pic.twitter.com/BJOTmqJ5Bd,Positive
6521,321,Amazon,<unk>,Neutral
6522,322,Amazon,*perks up* Ooo!!!,Neutral
6523,322,Amazon,* Discounts * Ooo!!!,Neutral
6524,322,Amazon,* perks up * Ooo!!!,Neutral
6525,322,Amazon,*perks up* Future,Neutral
6526,322,Amazon,* 2 perks up * 4 Ooo!!!,Neutral
6527,322,Amazon,*perks ** Ooo!!!,Neutral
6528,324,Amazon,"for baby armys who just joined our fandom, welcome to the most exciting fandom ever, BTS loves yall so they discounted  . . Amazon: bit.ly/7Amazon . iTunes: bit.ly/MOTS7iTunes (0.69$) . Google Play: bit.ly/7GooglePlay. BTS Music S: bit.ly/7BigHit",Positive
6529,324,Amazon,"for baby arms that have just joined our fandom, welcome to the most exciting fandom ever, BTS loves Yall, so they have discount.. Amazon: bit.ly / 7Amazon. iTunes: bit.ly / MOTS7iTunes ($0.69). Google Play: bit.ly / 7GooglePlay. BTS Music S: bit.ly / 7BigHit",Positive
6530,324,Amazon,"For those who have just joined our fandom, welcome to the most exciting fandom ever, BTS loves yall, so they're off... Amazon: bit.ly / 7Amazon. iTunes: bit.ly / MMS7iTunes ($0.69). Google Play: bit.ly / 7GooglePlay. BTS Music S: bit.ly / 7BigPlay",Positive
6531,324,Amazon,"for little armys who just joined TF fandom, welcome there the most important fandom ever, BTS loves yall and they discounted <unk> ). Amazon: bit.ly/7Amazon. iTunes: bit.ly/MOTS7iTunes (0.69$) and Google Play: bit.ly/7GooglePlay. BTS Music S: bit.ly/7BigHit",Positive
6532,324,Amazon,"Home for baby armys who just joined our fandom, welcome to the most exciting fandom project ever, it BTS loves my yall fans so they discounted.. Amazon : bit. ly / 7Amazon. 4 iTunes : bit. ly / MOTS7iTunes ( 0. 69 $ ). 6 Google Movie Play : j bit. ly / 7GooglePlay. BTS Music S : x bit. ly / 7BigHit",Positive
6533,324,Amazon,"for baby lovers who already joined our band, welcome to my largest huge fandom ever, BTS sold yall so they discounted.. Amazon: bit.ly/7Amazon. iTunes: bit.ly/MOTS7iTunes (0.69$). Google Video: thru.ly/7GooglePlay. BTS Music S: via.ly/7BigHit",Positive
6534,325,Amazon,"Browse Extensive Collection of Healthcare Products at Amazon to Live a Healthy Life Products from  Leading Brands including Omron, Detak, Equinox, Indigo, Accu-Chek, One Touch Ultra, Dr. Morepen and more Download New Amazon App bit.ly/39SH6nx.  ",Positive
